,positive_arm,neutral_arm,correctAns
190,stimuli/matched_images/SHINE_color_cielab_erotic_females19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose15.jpg,['left']
191,stimuli/matched_images/SHINE_color_cielab_erotic_males1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose1.jpg,['left']
192,stimuli/matched_images/SHINE_color_cielab_Neutral_pose1.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_males18.jpg,['left']
193,stimuli/matched_images/SHINE_color_cielab_erotic_males3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose17.jpg,['left']
194,stimuli/matched_images/SHINE_color_cielab_erotic_males15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose19.jpg,['left']
195,stimuli/matched_images/SHINE_color_cielab_Neutral_pose14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose9.jpg,['left']
196,stimuli/matched_images/SHINE_color_cielab_erotic_males13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose5.jpg,['left']
197,stimuli/matched_images/SHINE_color_cielab_erotic_males16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose4.jpg,['left']
198,stimuli/matched_images/SHINE_color_cielab_erotic_males19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose2.jpg,['left']
199,stimuli/matched_images/SHINE_color_cielab_erotic_females15.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females19.jpg,['left']
200,stimuli/matched_images/SHINE_color_cielab_Neutral_pose1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose15.jpg,['right']
201,stimuli/matched_images/SHINE_color_cielab_erotic_females1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose19.jpg,['right']
202,stimuli/matched_images/SHINE_color_cielab_erotic_males5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose2.jpg,['right']
203,stimuli/matched_images/SHINE_color_cielab_erotic_females16.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_males13.jpg,['right']
204,stimuli/matched_images/SHINE_color_cielab_erotic_males1.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_males19.jpg,['right']
205,stimuli/matched_images/SHINE_color_cielab_erotic_males13.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females9.jpg,['right']
206,stimuli/matched_images/SHINE_color_cielab_erotic_males12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose1.jpg,['right']
207,stimuli/matched_images/SHINE_color_cielab_erotic_males3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose6.jpg,['right']
208,stimuli/matched_images/SHINE_color_cielab_erotic_females6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose6.jpg,['right']
209,stimuli/matched_images/SHINE_color_cielab_erotic_females2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose7.jpg,['right']
210,stimuli/matched_images/SHINE_color_cielab_erotic_females7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose0.jpg,['right']
211,stimuli/matched_images/SHINE_color_cielab_erotic_males2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose5.jpg,['right']
212,stimuli/matched_images/SHINE_color_cielab_erotic_females0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose16.jpg,['right']
213,stimuli/matched_images/SHINE_color_cielab_erotic_males4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose10.jpg,['right']
214,stimuli/matched_images/SHINE_color_cielab_erotic_females9.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_males7.jpg,['right']
215,stimuli/matched_images/SHINE_color_cielab_erotic_males12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose15.jpg,['right']
216,stimuli/matched_images/SHINE_color_cielab_erotic_males18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose6.jpg,['right']
217,stimuli/matched_images/SHINE_color_cielab_erotic_males14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose12.jpg,['right']
218,stimuli/matched_images/SHINE_color_cielab_erotic_males14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose13.jpg,['right']
219,stimuli/matched_images/SHINE_color_cielab_erotic_females9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose14.jpg,['right']
220,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,['right']
221,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
222,stimuli/matched_images/SHINE_color_cielab_Cool_scenes17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes20.jpg,['right']
223,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,['right']
224,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes4.jpg,['right']
225,stimuli/matched_images/SHINE_color_cielab_Cool_scenes5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,['right']
226,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes17.jpg,['right']
227,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes7.jpg,['right']
228,stimuli/matched_images/SHINE_color_cielab_Cool_scenes11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes3.jpg,['right']
229,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
230,stimuli/matched_images/SHINE_color_cielab_Cool_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes17.jpg,['right']
231,stimuli/matched_images/SHINE_color_cielab_Cool_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes5.jpg,['right']
232,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes14.jpg,['right']
233,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes12.jpg,['right']
234,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
235,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes8.jpg,['right']
236,stimuli/matched_images/SHINE_color_cielab_Cool_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,['right']
237,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,['right']
238,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
239,stimuli/matched_images/SHINE_color_cielab_Cool_scenes0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,['right']
240,stimuli/matched_images/SHINE_color_cielab_erotic_males17.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females8.jpg,['left']
241,stimuli/matched_images/SHINE_color_cielab_erotic_males11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose9.jpg,['left']
242,stimuli/matched_images/SHINE_color_cielab_erotic_females18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose2.jpg,['left']
243,stimuli/matched_images/SHINE_color_cielab_erotic_males19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose10.jpg,['left']
244,stimuli/matched_images/SHINE_color_cielab_erotic_males14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose7.jpg,['left']
245,stimuli/matched_images/SHINE_color_cielab_Neutral_pose0.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females18.jpg,['left']
246,stimuli/matched_images/SHINE_color_cielab_erotic_females3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose16.jpg,['left']
247,stimuli/matched_images/SHINE_color_cielab_Neutral_pose10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose12.jpg,['left']
248,stimuli/matched_images/SHINE_color_cielab_erotic_females2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose13.jpg,['left']
249,stimuli/matched_images/SHINE_color_cielab_erotic_males11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose15.jpg,['left']
250,stimuli/matched_images/SHINE_color_cielab_erotic_males16.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females6.jpg,['left']
251,stimuli/matched_images/SHINE_color_cielab_erotic_females0.jpg,stimuli/matched_images/SHINE_color_cielab_erotic_females3.jpg,['left']
252,stimuli/matched_images/SHINE_color_cielab_erotic_females18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose13.jpg,['left']
253,stimuli/matched_images/SHINE_color_cielab_erotic_males18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose15.jpg,['left']
254,stimuli/matched_images/SHINE_color_cielab_erotic_males18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose0.jpg,['left']
255,stimuli/matched_images/SHINE_color_cielab_Neutral_pose9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose16.jpg,['left']
256,stimuli/matched_images/SHINE_color_cielab_Neutral_pose12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose12.jpg,['left']
257,stimuli/matched_images/SHINE_color_cielab_erotic_females14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose16.jpg,['left']
258,stimuli/matched_images/SHINE_color_cielab_erotic_females9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose0.jpg,['left']
259,stimuli/matched_images/SHINE_color_cielab_erotic_females9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_pose5.jpg,['left']
260,stimuli/matched_images/SHINE_color_cielab_cute_animals3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,['right']
261,stimuli/matched_images/SHINE_color_cielab_Cool_animals3.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,['right']
262,stimuli/matched_images/SHINE_color_cielab_cute_animals3.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals13.jpg,['right']
263,stimuli/matched_images/SHINE_color_cielab_Neutral_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals10.jpg,['right']
264,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals15.jpg,['right']
265,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals9.jpg,['right']
266,stimuli/matched_images/SHINE_color_cielab_cute_animals8.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,['right']
267,stimuli/matched_images/SHINE_color_cielab_Cool_animals12.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals8.jpg,['right']
268,stimuli/matched_images/SHINE_color_cielab_cute_animals8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals5.jpg,['right']
269,stimuli/matched_images/SHINE_color_cielab_cute_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals1.jpg,['right']
270,stimuli/matched_images/SHINE_color_cielab_Cool_animals11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals16.jpg,['right']
271,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals5.jpg,['right']
272,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals11.jpg,['right']
273,stimuli/matched_images/SHINE_color_cielab_cute_animals5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['right']
274,stimuli/matched_images/SHINE_color_cielab_Neutral_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,['right']
275,stimuli/matched_images/SHINE_color_cielab_Cool_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals9.jpg,['right']
276,stimuli/matched_images/SHINE_color_cielab_Cool_animals10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['right']
277,stimuli/matched_images/SHINE_color_cielab_Cool_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals1.jpg,['right']
278,stimuli/matched_images/SHINE_color_cielab_cute_animals5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,['right']
279,stimuli/matched_images/SHINE_color_cielab_Neutral_animals16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals18.jpg,['right']
280,stimuli/matched_images/SHINE_color_cielab_Cool_animals7.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals16.jpg,['left']
281,stimuli/matched_images/SHINE_color_cielab_cute_animals5.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals17.jpg,['left']
282,stimuli/matched_images/SHINE_color_cielab_cute_animals9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals11.jpg,['left']
283,stimuli/matched_images/SHINE_color_cielab_Neutral_animals14.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals9.jpg,['left']
284,stimuli/matched_images/SHINE_color_cielab_Cool_animals13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals19.jpg,['left']
285,stimuli/matched_images/SHINE_color_cielab_cute_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,['left']
286,stimuli/matched_images/SHINE_color_cielab_Cool_animals8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,['left']
287,stimuli/matched_images/SHINE_color_cielab_Cool_animals18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
288,stimuli/matched_images/SHINE_color_cielab_cute_animals7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals6.jpg,['left']
289,stimuli/matched_images/SHINE_color_cielab_Cool_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,['left']
290,stimuli/matched_images/SHINE_color_cielab_cute_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals8.jpg,['left']
291,stimuli/matched_images/SHINE_color_cielab_Cool_animals15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
292,stimuli/matched_images/SHINE_color_cielab_cute_animals3.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals12.jpg,['left']
293,stimuli/matched_images/SHINE_color_cielab_Cool_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals9.jpg,['left']
294,stimuli/matched_images/SHINE_color_cielab_Cool_animals10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,['left']
295,stimuli/matched_images/SHINE_color_cielab_cute_animals5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,['left']
296,stimuli/matched_images/SHINE_color_cielab_Cool_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals14.jpg,['left']
297,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals2.jpg,['left']
298,stimuli/matched_images/SHINE_color_cielab_Cool_animals7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals3.jpg,['left']
299,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals1.jpg,['left']
300,stimuli/matched_images/SHINE_color_cielab_cute_animals7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals3.jpg,['left']
301,stimuli/matched_images/SHINE_color_cielab_Cool_animals15.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,['left']
302,stimuli/matched_images/SHINE_color_cielab_Cool_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals9.jpg,['left']
303,stimuli/matched_images/SHINE_color_cielab_Cool_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals5.jpg,['left']
304,stimuli/matched_images/SHINE_color_cielab_Neutral_animals13.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals0.jpg,['left']
305,stimuli/matched_images/SHINE_color_cielab_Cool_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
306,stimuli/matched_images/SHINE_color_cielab_Neutral_animals6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals14.jpg,['left']
307,stimuli/matched_images/SHINE_color_cielab_Cool_animals16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals6.jpg,['left']
308,stimuli/matched_images/SHINE_color_cielab_Neutral_animals18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
309,stimuli/matched_images/SHINE_color_cielab_Cool_animals14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals1.jpg,['left']
310,stimuli/matched_images/SHINE_color_cielab_cute_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,['left']
311,stimuli/matched_images/SHINE_color_cielab_Cool_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals14.jpg,['left']
312,stimuli/matched_images/SHINE_color_cielab_Cool_animals19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals12.jpg,['left']
313,stimuli/matched_images/SHINE_color_cielab_cute_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals6.jpg,['left']
314,stimuli/matched_images/SHINE_color_cielab_cute_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals5.jpg,['left']
315,stimuli/matched_images/SHINE_color_cielab_Neutral_animals10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
316,stimuli/matched_images/SHINE_color_cielab_Neutral_animals0.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_animals1.jpg,['left']
317,stimuli/matched_images/SHINE_color_cielab_Neutral_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals7.jpg,['left']
318,stimuli/matched_images/SHINE_color_cielab_cute_animals2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_animals11.jpg,['left']
319,stimuli/matched_images/SHINE_color_cielab_Cool_animals4.jpg,stimuli/matched_images/SHINE_color_cielab_cute_animals2.jpg,['left']
320,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes1.jpg,['right']
321,stimuli/matched_images/SHINE_color_cielab_Cool_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
322,stimuli/matched_images/SHINE_color_cielab_Cool_scenes6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes18.jpg,['right']
323,stimuli/matched_images/SHINE_color_cielab_Cool_scenes0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,['right']
324,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes3.jpg,['right']
325,stimuli/matched_images/SHINE_color_cielab_Cool_scenes17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes18.jpg,['right']
326,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,['right']
327,stimuli/matched_images/SHINE_color_cielab_Cool_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,['right']
328,stimuli/matched_images/SHINE_color_cielab_Cool_scenes14.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes7.jpg,['right']
329,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,['right']
330,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
331,stimuli/matched_images/SHINE_color_cielab_Cool_scenes4.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,['right']
332,stimuli/matched_images/SHINE_color_cielab_Cool_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes3.jpg,['right']
333,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes1.jpg,['right']
334,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes2.jpg,['right']
335,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes2.jpg,['right']
336,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,['right']
337,stimuli/matched_images/SHINE_color_cielab_Cool_scenes17.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes9.jpg,['right']
338,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes16.jpg,['right']
339,stimuli/matched_images/SHINE_color_cielab_Cool_scenes8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes11.jpg,['right']
340,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes2.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,['right']
341,stimuli/matched_images/SHINE_color_cielab_Cool_scenes5.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes15.jpg,['right']
342,stimuli/matched_images/SHINE_color_cielab_Cool_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes10.jpg,['right']
343,stimuli/matched_images/SHINE_color_cielab_Cool_scenes8.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes14.jpg,['right']
344,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes7.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes12.jpg,['right']
345,stimuli/matched_images/SHINE_color_cielab_Cool_scenes13.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,['right']
346,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes18.jpg,['right']
347,stimuli/matched_images/SHINE_color_cielab_Cool_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes17.jpg,['right']
348,stimuli/matched_images/SHINE_color_cielab_Cool_scenes16.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes7.jpg,['right']
349,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes6.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes13.jpg,['right']
350,stimuli/matched_images/SHINE_color_cielab_Cool_scenes18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,['right']
351,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes2.jpg,['right']
352,stimuli/matched_images/SHINE_color_cielab_Cool_scenes18.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes19.jpg,['right']
353,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes15.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes4.jpg,['right']
354,stimuli/matched_images/SHINE_color_cielab_Cool_scenes10.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes1.jpg,['right']
355,stimuli/matched_images/SHINE_color_cielab_Cool_scenes19.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes3.jpg,['right']
356,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes9.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes4.jpg,['right']
357,stimuli/matched_images/SHINE_color_cielab_Cool_scenes11.jpg,stimuli/matched_images/SHINE_color_cielab_Cool_scenes15.jpg,['right']
358,stimuli/matched_images/SHINE_color_cielab_Cool_scenes0.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes0.jpg,['right']
359,stimuli/matched_images/SHINE_color_cielab_Cool_scenes12.jpg,stimuli/matched_images/SHINE_color_cielab_Neutral_scenes2.jpg,['right']
